"","X","V1","V2","HindHe","Depth","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15"
"DS.MN.L09-DS.U.2",170,"DS.MN.L09-DS.U.2","Minneapolis",0.412549207382617,526598,-8.95186567818894,-1.87296787460251,1.76177620068772,-3.65274850889666,1.6432408636195,-4.94455610467298,-2.34177798292002,-3.34122696501122,3.71796265274581,-1.4215548050761,6.24404034222957,4.72818298358474,-6.30643116446186,-2.91348464038462,1.98768852068723
"DS.MN.L09-DS.U.3",171,"DS.MN.L09-DS.U.3","Minneapolis",0.389516763018498,1058387,-7.09521557578495,1.27870775353376,0.0509056507953816,-0.80151946899619,1.31927165524133,17.6284962596329,5.17953259964762,-2.07131980264261,7.28642607036462,-2.16154612286748,7.04722968611497,9.23369410813267,-1.57326552011262,-9.46300079307043,2.36087476752502
"DS.MN.L09-DS.U.4",172,"DS.MN.L09-DS.U.4","Minneapolis",0.480347711177804,550304,-3.50726136920531,2.97932198796747,1.04716025890684,3.63622684009216,-2.9434917651354,-0.172769705660241,0.322850214570842,-2.90408330695046,0.77444619928511,0.835608295618442,-1.03403138071875,1.49413336587642,0.568536360491964,-3.4968619966415,-0.277693212441771
"DS.MN.L09-DS.U.5",173,"DS.MN.L09-DS.U.5","Minneapolis",0.357423476926417,244107,-0.813981734601611,8.8366459644758,1.55023710798196,-2.00991452524184,2.88005828622002,0.720235598014066,0.50636103744317,-0.6619119451029,-0.0984221313193729,-0.263641963046556,-1.50002217639239,-1.07048514375877,0.635273283835614,0.0438972378144953,0.765815085932056
"DS.MN.L10-DS.M.3",174,"DS.MN.L10-DS.M.3","Minneapolis",0.439324946821243,452059,-4.0658582974089,5.10066687294965,-0.0994604166511643,2.48221463287011,0.5094245968269,-0.10592311942193,1.42202948725988,-1.97943980130218,-0.0680732737487337,1.28877521285875,-2.4898435088903,1.37149186862356,1.12122158676539,0.0124616840287433,-0.353006488988255
"DS.MN.L10-DS.M.5",175,"DS.MN.L10-DS.M.5","Minneapolis",0.391186006941753,404552,-6.88830397859834,-1.62369982409406,4.73908548883844,-0.949160800370495,1.13661558493652,0.695503152552622,3.87137581129103,0.913379196184323,2.72144680680515,-1.63175317047821,-2.95216891059681,-4.04845531549049,1.77874118578132,0.66049141559288,-3.54047429437125
"DS.MN.L10-DS.U.1",176,"DS.MN.L10-DS.U.1","Minneapolis",0.374657044287657,402753,-7.10754387064472,1.85705960239405,3.3128868694057,-3.46885676075565,3.21589447499788,-4.43319381624732,-1.91833899008348,-0.920242009845226,1.87616351364655,0.685719075012852,-0.610364593453618,3.00607194287754,-3.38535500428427,-1.89646370148487,1.04151874346131
"DS.MN.L10-DS.U.3",177,"DS.MN.L10-DS.U.3","Minneapolis",0.446532759816267,397448,-3.22309665978826,2.82105910651603,1.88775047220683,1.83317442879984,0.652619538264512,-2.99252693494839,3.19769466556743,0.168395572864513,-2.51368667613424,2.91215745672297,-0.12214868999788,1.99264013146774,1.60742520685885,0.792522528395044,1.17009240955647
"DS.MN.L10-DS.U.5",178,"DS.MN.L10-DS.U.5","Minneapolis",0.396164802731335,417102,-7.58604448484714,0.776427521731237,1.92497257237531,-4.09716800865586,3.05628542338715,-3.03469933937568,1.2186155502913,-3.51501412350107,2.7748509152475,-0.970163654628746,-3.50742173131954,-0.602090535703944,-3.217868866482,0.0702157723633863,-0.0761765394864483
"DS.MN.L11-DS.M.1",179,"DS.MN.L11-DS.M.1","Minneapolis",0.433717492984539,1433854,-6.20222121522032,0.344213354225536,-0.276895231735633,1.48120404850307,-3.8380251569762,5.7124039055257,-7.41045006054507,-9.31945393205557,5.51894506239664,2.0091308693193,3.03590931927876,-3.02407312707402,0.436390311295477,16.2997896224174,12.816957598925
"DS.MN.L11-DS.M.2",180,"DS.MN.L11-DS.M.2","Minneapolis",0.441725020105628,439337,-5.08993012656297,3.07625777916744,1.46868161912788,0.188766365009097,3.50448671151792,-0.610489730213577,5.21572294592412,0.120391868296425,-3.71441524137889,2.71116622468776,-2.60004099973129,1.4250213359535,2.25167834003404,1.57452037434919,0.512044769809671
"DS.MN.L11-DS.M.3",181,"DS.MN.L11-DS.M.3","Minneapolis",0.304348348021675,78230,5.4544873061389,7.4083411726663,3.48006096815788,-3.01310238324382,-0.130026627008128,0.0671620623008792,-1.40072618712366,-0.587110760166267,1.2042910760853,-0.137502272585695,-0.279927408600562,0.0057409364483108,-0.261340312359023,-0.500749661973837,-0.546698832999681
"DS.MN.L11-DS.M.4",182,"DS.MN.L11-DS.M.4","Minneapolis",0.43042928380125,526009,-7.24045646310479,-4.79061464856429,4.08843376439653,-3.48711403707557,-3.12868755633667,-3.25824799410339,-3.35025186225509,4.1604947866576,2.88603798832729,1.93711828615737,3.62239682892873,1.79944543468987,-2.49622764110552,0.642693046351876,0.918241432373775
"DS.MN.L11-DS.M.5",183,"DS.MN.L11-DS.M.5","Minneapolis",0.47853891149409,579678,-3.13171760237214,4.22950864635227,-0.191920364866278,4.6299153513047,-5.0925697462384,0.230185357232883,-0.48658200692674,-0.103434151023824,-2.85845115999689,-2.61576313063069,0.863890314985288,0.745448161452928,0.0863800310479254,2.02272724353447,-0.693915782743912
"DS.MN.L11-DS.U.1",184,"DS.MN.L11-DS.U.1","Minneapolis",0.541558701441752,1071313,-2.06923485349761,3.7237759911784,0.60353110138044,4.34811634352723,-4.11404362453303,-0.380929575234052,-0.325900982414596,1.3828567408236,-3.02705977671665,-2.55433951240536,0.916594087738591,-0.00584926878635283,0.0992338095044977,0.406203264544383,-1.12671574844907
"DS.MN.L11-DS.U.2",185,"DS.MN.L11-DS.U.2","Minneapolis",0.385529714532074,558441,-7.36267383974158,0.300206877369844,-2.3383760405055,0.727371664439343,-4.16184835721276,5.26942854769285,-3.37008109199241,-6.89203299007063,3.66383028996724,4.18084011510966,4.30465053517978,-3.20174069584627,0.272028169177878,9.19093732555366,3.51063410717194
"DS.MN.L11-DS.U.3",186,"DS.MN.L11-DS.U.3","Minneapolis",0.363587286886012,266389,-0.535553055161383,8.46735645097223,2.38927929947652,-1.54804411531838,2.73741348748911,-0.717980984671455,-1.11766793760607,-0.829512692895125,0.485206672264926,-0.00244580500211837,-0.393252339382175,-0.0629700573844844,0.919588198072222,0.927614412456795,-0.995743303337865
"DS.MN.L11-DS.U.4",187,"DS.MN.L11-DS.U.4","Minneapolis",0.362390555857211,330688,-6.36349212894276,-0.0473789031241376,4.98022884035775,-2.24368972702667,4.40088106374117,-1.36400820326573,2.39268763905637,-0.493126134269671,0.499913418629128,0.193501959697944,-4.36555501491074,-0.45226178310039,0.0343310602219266,0.794088529624996,-0.707199248341693
"DS.MN.L11-DS.U.5",188,"DS.MN.L11-DS.U.5","Minneapolis",0.574521141811284,990808,-3.38004544847581,1.62378615518337,-0.297549793609506,4.3627097544348,-5.05905966110194,-0.397400041931924,1.02683639072838,-2.31736726550993,-0.845314308923662,-0.176513814345755,-0.885544951575571,2.28798158473997,0.165461720557346,-4.8239306374217,1.53856691855391
"DS.MN.L12-DS.M.2",189,"DS.MN.L12-DS.M.2","Minneapolis",0.322469125034019,162174,2.65409922356804,9.24170505937154,2.61844218605323,-2.31069598237549,1.99530915648221,0.366649471052228,-1.35174592641188,-1.1711760739747,0.984829888500554,-0.14980439338866,-0.251531100906687,-0.162409860905768,0.328440602031629,-0.103321973069317,-0.456750417823861
"DS.MN.L12-DS.M.5",190,"DS.MN.L12-DS.M.5","Minneapolis",0.508754406663237,650190,-4.81564594738509,1.23452867494379,-0.307578712272713,4.50650404956699,-5.58095967603128,-1.36127361301244,0.229732839132962,-3.35593179313747,2.39625676202986,0.359361687389521,-2.64867719754144,0.348743973862607,-0.690003477761286,-3.34704140799151,-0.0825395043107126
"DS.PX.ALA.M.1",191,"DS.PX.ALA.M.1","Phoenix",0.598495830054933,429461,5.86396839084091,-0.748091576196318,-1.52058023889369,1.88511508585244,0.83113625751299,-0.344522314318236,1.46850326597169,1.38332635459027,0.872162046999935,1.25927463727273,-0.357386277113844,0.620120975374187,-0.956320320255124,0.461934626900163,0.370289667775756
"DS.PX.BUF.M.1",192,"DS.PX.BUF.M.1","Phoenix",0.521948070451098,19044,6.3615157041092,-4.70746328153409,2.61955984144092,0.727978079307623,0.0547211300925233,0.559188007933057,-0.803764642328635,-0.254191297541322,-0.526139104454236,-0.195756130098749,-0.135785246415052,0.0442192933231065,0.0509861387732425,-0.263933228391265,0.163826343502499
"DS.PX.CLA.M.1",193,"DS.PX.CLA.M.1","Phoenix",0.296350333741777,2916,1.45056772007213,-6.95513022700974,5.1150342982007,-0.0496129957759743,-1.03367972125993,-0.684544091245973,0.731938091684254,1.29064454355207,-0.295815172430713,0.164019470135781,0.272073776199273,-0.641968871869717,0.326808616022857,-0.00673431419936275,0.0342672737410326
"DS.PX.DF1.M.1",194,"DS.PX.DF1.M.1","Phoenix",0.510929495588573,17896,5.7671516466801,-4.73908163164605,2.80064894146395,0.947615900184001,-0.424300511795958,0.237471410517119,-0.0213399840813251,0.0227812344210005,-0.456110432388897,0.00750345057472456,-0.0931671863606613,0.0783657994958414,0.00724567009253278,-0.172577793673423,0.0639216363068935
"DS.PX.DF2.M.1",195,"DS.PX.DF2.M.1","Phoenix",0.421277709513447,9588,5.74304352324391,-5.44368627319461,1.032232248065,1.79208921490721,-0.0775086195217247,0.237081615433862,0.487947300645575,-0.089589690303293,-0.424113088728578,0.172639145819813,-0.0882743001719941,0.45187398063712,-0.108979503576383,-0.0971195527450613,0.0322261196761383
"DS.PX.DF2.M.2",196,"DS.PX.DF2.M.2","Phoenix",0.330346219779904,1774,4.89785784720089,-3.17851227615769,0.814336835334768,0.934075348148201,-1.83883893463531,-0.94616544877863,1.91596942890052,0.144106572537086,-0.13942047761823,0.260332202952971,-0.17387829711951,0.259130414584597,0.0259640426534173,0.224531368412909,-0.17131728518714
"DS.PX.DF2.M.3",197,"DS.PX.DF2.M.3","Phoenix",0.429796819427615,15319,6.26833393604841,-4.66604997176524,-0.15411943438045,1.59335287485281,-0.249947363419711,0.245031467411871,0.50051628446074,-0.337969565157091,-0.245457607033308,0.0740856642888417,-0.0983846136139,0.555043570693205,-0.155682458710675,-0.144229772150871,0.103034461515907
"DS.PX.DOW.M.1",198,"DS.PX.DOW.M.1","Phoenix",0.494578339992987,22283,5.25419576527897,-6.82626557968965,2.94564990805674,1.06615369540209,0.626809415005388,1.0204323427196,-1.21506301729044,-0.300856580408853,-1.1356254100566,-0.293722834124677,-0.253980173331224,0.0410359467768906,0.477967587979971,-0.45797535686137,0.44871058565295
"DS.PX.DOW.M.2",199,"DS.PX.DOW.M.2","Phoenix",0.551184283795142,12133,6.95775571989954,-3.17690623101824,1.55037551565001,0.956285164907408,-0.476492565529829,0.278359129153602,-0.14926646656969,-0.201785332167628,-0.152963628217909,0.0708289309881036,-0.120294732546886,0.265319869050616,-0.0980133303820471,-0.174389690241396,0.027094991394315
"DS.PX.DOW.M.3",200,"DS.PX.DOW.M.3","Phoenix",0.457135768480607,1407,3.18988663727267,-2.529361556946,0.760345673403088,-0.343470236554521,-2.92252310671355,-1.35666375739607,2.79951959119737,0.366193425752549,-0.295920512760836,0.223295193610347,-0.116818285257043,0.0903276726724137,0.233306420802261,0.379480056961943,-0.155892912070881
"DS.PX.DOW.M.4",201,"DS.PX.DOW.M.4","Phoenix",0.30814484976494,4704,4.62653537892595,-4.87238141509225,2.94004102054144,1.06232904125296,-0.907043676137101,-0.500951914227481,0.869590168609077,0.23522037807559,-0.301957467951412,0.16811796710795,-0.0315703873125357,0.00208066041446372,0.0610873173014535,0.01103105217294,-0.0954108827290158
"DS.PX.DOW.M.5",202,"DS.PX.DOW.M.5","Phoenix",0.22663546836981,1443,-0.50581532122516,-6.94110341344913,6.14329415041716,-0.728907192830376,-1.64247229884766,-1.15833853742398,1.41097056470225,1.90470163268288,-0.0342771144821502,0.247306856534826,0.373040979212386,-0.995336937477874,0.214267284221734,0.163999313838466,-0.0720470936051147
"DS.PX.ENC.M.1",203,"DS.PX.ENC.M.1","Phoenix",0.525002147469564,20568,4.36686457217849,-6.23813121786386,2.65469531491316,0.583012218182357,-0.413564197071319,-0.42455445291561,-0.149763374584175,0.3608580034757,-0.327133378404829,0.0669283397388621,0.299964217145453,0.070445981120006,0.177940135159547,-0.171001470116418,-0.0386523390051317
"DS.PX.ENC.M.2",204,"DS.PX.ENC.M.2","Phoenix",0.35042742157087,2918,5.33420649415906,-5.12176820532154,2.39933364186653,1.25492398956861,-0.614209392716641,-0.212893307614371,0.457045434396823,0.0636763894816691,-0.367127145655216,0.117562797142614,-0.0879017923517389,0.126430678634076,-0.0256765711908946,-0.0550854900777824,-0.0146963688374278
"DS.PX.ENC.M.3",205,"DS.PX.ENC.M.3","Phoenix",0.371688191620987,7656,1.58528934655713,-6.03098424229197,5.3831809942672,-0.371021461200167,-1.35135686090878,-0.911375411036981,0.621721044304645,1.32492390129568,-0.149511103712782,0.307765333334621,0.327860228268439,-0.571395337645299,0.18219255222832,-0.0635567699350617,0.0418177682207524
"DS.PX.ENC.M.4",206,"DS.PX.ENC.M.4","Phoenix",0.554578826666059,1372,4.25851366108699,-4.83514868550828,2.93833158200199,1.1261918585201,-1.09881606249363,-0.675246526145511,1.18833549453942,0.337386454271711,-0.266896721418123,0.22330551768653,-0.0837571363669249,0.0408389449759122,0.0230279422940354,0.0956270366823703,-0.115787776926957
"DS.PX.ENC.M.5",207,"DS.PX.ENC.M.5","Phoenix",0.568447940454248,14559,4.36890808123217,-6.02066742752333,3.74521910274266,0.589629551540011,-0.368523261417685,0.0155679775274607,-0.279747802406889,0.322691006215867,-0.528969421741852,-0.0762560695489745,0.0387902269781303,-0.185088485175325,0.0869875895105119,-0.237700647972212,0.113075034943312
"DS.PX.LAP.M.1",208,"DS.PX.LAP.M.1","Phoenix",0.437866481482268,6961,5.54899017133521,-5.84943956500376,1.59530177665483,1.51991509229348,0.00759406095524736,0.813318501627074,0.37237040162747,-0.11025575978909,-0.486005107411601,0.0277856355725699,0.0142645728519505,0.380394080707389,-0.0304467768591662,-0.141438893704652,0.0195540444268076
"DS.PX.LAP.M.2",209,"DS.PX.LAP.M.2","Phoenix",0.378616696724086,2283,3.56276148491903,-5.05890703677293,1.83739203658407,0.774497261977105,-1.53471078601776,-0.853452851163378,2.17174623337689,0.453444674885547,-0.317184645875888,0.141358305761286,-0.0932749030540721,0.0431165005142607,0.0507520207661144,0.342868771526999,-0.194169806611773
"DS.PX.LAP.M.3",210,"DS.PX.LAP.M.3","Phoenix",0.489239033507894,30128,5.38739383279261,-6.46647476544846,1.87698834836938,1.56133680232287,0.336945638202183,0.846909837188769,-0.199309761231254,-0.157284025579589,-0.778229979852546,-0.0608487069184089,-0.0739865667926161,0.391437506803386,0.101730077111384,-0.32693981956534,0.197982152340813
"DS.PX.LAP.M.5",211,"DS.PX.LAP.M.5","Phoenix",0.507206674491079,12009,6.48200774786048,-4.83460987955621,2.00942528404061,1.06888169436174,0.105389756315305,0.562971867243143,-0.467992320869359,-0.268520918216499,-0.510077143702823,-0.0600837971464803,-0.104820937069121,0.199048905257189,0.0049274044180379,-0.17415419621768,0.129183664287781
"DS.PX.LAP.M.6",212,"DS.PX.LAP.M.6","Phoenix",0.588898998380839,12265,6.03295403035994,-5.18924008147029,1.95991839152227,1.28055433634634,-0.165300366129616,0.0954665840300574,-0.159115765690461,-0.19070517866739,-0.448638533423532,-0.0496778019427,-0.107278372542793,0.251325722137767,-0.0480713703356758,-0.207862948116346,0.0548833958667058
"DS.PX.MTN.M.2",213,"DS.PX.MTN.M.2","Phoenix",0.359702583153391,2401,3.7202641467718,-6.56606067839534,1.68216673880828,0.693757420700684,-0.656279559836382,-0.863948550677853,0.881759981268743,0.342417463336741,-0.407065115715297,0.00712305196691593,0.357990704152915,0.141554128844475,0.0835353294407543,0.0280146450948366,-0.0538267221616202
"DS.PX.MTN.M.4",214,"DS.PX.MTN.M.4","Phoenix",0.464672838419889,8372,5.37366484124786,-5.62352445164071,2.52182187910696,1.20841444004686,-0.37318469125566,-0.0411842818317682,0.0453135143125964,0.0424720221538655,-0.465449875935075,0.041012067860565,-0.0431343789035177,0.128411320931633,-0.0215696658223357,-0.201920486359743,0.0658082590649655
"DS.PX.MTN.M.5",215,"DS.PX.MTN.M.5","Phoenix",0.53708314156315,1942,3.40790017463935,-3.14222104049791,1.35068685099071,0.116670026372429,-2.4959200628697,-1.34688534610162,2.52338232810721,0.376947485841582,-0.268165876035924,0.247787202843276,-0.0900469820365761,0.0957627946299002,0.151130717738289,0.315000944832131,-0.145001576040583
"DS.PX.MTN.M.6",216,"DS.PX.MTN.M.6","Phoenix",0.486503186951634,21567,5.90164126808417,-5.31928616301893,1.55510074690825,1.22181410965457,-0.221660553338846,-0.0866574746571044,0.0150986795723061,-0.12879479646026,-0.367712825905558,0.00670165360272278,0.0689256885986705,0.304376359673263,-0.0575187656078375,-0.146045236444859,0.022908940400954
"DS.PX.NUE.M.2",217,"DS.PX.NUE.M.2","Phoenix",0.422037312191981,7900,5.77658985513376,-4.80741391678403,1.5661607313891,1.26919795035504,-0.584307284506153,-0.292479387611757,0.401736406945776,-0.0890051645826614,-0.270753435874182,0.0554163840037734,0.002421062333809,0.237570272774294,-0.00520687292787204,-0.0416303015598874,-0.0898580802914164
"DS.PX.NUE.M.4",218,"DS.PX.NUE.M.4","Phoenix",0.527960586846815,22051,5.68175231573511,-6.03512814618393,2.18646494414121,1.29702252993674,0.289581895749038,0.437496574523432,-0.533627116296185,-0.224028858037226,-0.75296028071267,-0.0724146501836398,-0.0862414274638857,0.253042846828973,0.0607386363182545,-0.274489246830327,0.211893787849965
"DS.PX.PIE.M.1",219,"DS.PX.PIE.M.1","Phoenix",0.387962511224047,6728,6.27160032951912,-5.18200573330039,1.27027637135593,1.53422757517561,0.0576423405312583,0.399776561336995,-0.0954295551309277,-0.263200294646734,-0.487145494467934,0.0518951666240097,-0.133642420353321,0.407079152860184,-0.0756541333543155,-0.237742398957385,0.183879674991253
"DS.PX.PIE.M.2",220,"DS.PX.PIE.M.2","Phoenix",0.489438810623984,23684,6.93746101140704,-1.0280346804872,1.64543969015757,0.566829503963842,-1.44162974971909,-0.373971215173215,0.362795412874908,-0.338034367901632,-0.0820289321122583,-0.00469785577558011,-0.138845207394367,0.267241103141679,-0.145688343242082,-0.132800073794617,-0.139377312054944
"DS.PX.PIE.M.3",221,"DS.PX.PIE.M.3","Phoenix",0.40167490936646,2616,3.96471562303302,-5.22719643698001,2.39419235470497,1.17987198964874,-1.14532158925229,-0.555471670244016,1.73150978550993,0.421455388224464,-0.261994926165731,0.196170787692026,-0.116903444143053,0.0642380583588553,0.0530677455368882,0.239300772692758,-0.195184194523046
"DS.PX.PIE.M.4",222,"DS.PX.PIE.M.4","Phoenix",0.42302949354346,2285,5.54716296693142,-4.42315636091661,1.86441357954895,1.31346835981145,-0.868474817546948,-0.479963234906073,0.678811332641571,-0.00580333773890676,-0.211815989148779,0.16889742626817,-0.0153694218384645,0.208052992675394,-0.00299532050887179,-0.0622455672783983,-0.0920805628468483
"DS.PX.WES.M.1",223,"DS.PX.WES.M.1","Phoenix",0.343501433687816,2704,4.34423401846026,-6.89296537161973,3.15824995519884,1.09228050984219,-0.11200360896826,0.268713551932606,-0.0674029412466542,0.321792377048471,-0.609328110263962,-0.0867060602179685,-0.0932750879841445,-0.160471486615036,0.18381349987487,-0.172525902681175,0.105187864905671
"DS.PX.WES.M.2",224,"DS.PX.WES.M.2","Phoenix",0.468064124374793,12908,6.16244735679818,-4.95795638651413,1.11840889251267,1.50272337296182,-0.195553075498018,-0.0079972754969163,0.140893137646524,-0.217076818572099,-0.324269340130439,0.110695787166721,-0.01562937903173,0.361485906817591,-0.104364574963642,-0.159249308646382,0.0508018439573566
"DS.PX.WES.M.3",225,"DS.PX.WES.M.3","Phoenix",0.505924396352536,8175,5.83848949758979,-5.07303840319562,1.1345222756982,1.4995920772279,-0.537156509650118,-0.286331654480548,0.473573092370749,-0.13062654201,-0.274918386904838,0.0987784908277812,-0.033236623998745,0.34082089192165,-0.0786598352620716,-0.116830938716423,-0.0332037532609784
"DS.PX.WES.M.5",226,"DS.PX.WES.M.5","Phoenix",0.184706943750803,541,3.64900099164782,-6.57620838314875,2.54083158142347,1.20249588405907,-0.676481246533037,-0.578768897460421,1.09278794713573,0.472228174050819,-0.362114139806275,0.113688226405572,0.0534405931245058,-0.00167627760552297,0.0631122644998277,0.115132519253896,-0.124537249456797
